store_id,place_id,store_name,banner,format,reckitt_target,exclusion_reason,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count,actual_location,matches_selected_region,geographic_note
ChIJBWjfnOVbHTERy4c_GjVbjXc,ChIJBWjfnOVbHTERy4c_GjVbjXc,ร้านยา วรพรเภสัช Woraporn Pharmacy,ร้านยา (Independent),Pharmacy (independent),TARGET,,"4, 3 Soi Wat Bang Pla, Tambon Bang Pla",Amphoe Bang Phli,Chon Buri,13.5807779,100.7426894,pharmacy,5,4,080 249 4156,Monday: 6:00 AM – 9:00 PM | Tuesday: 6:00 AM – 9:00 PM | Wednesday: 6:00 AM – 9:00 PM | Thursday: 6:00 AM – 9:00 PM | Friday: 6:00 AM – 9:00 PM | Saturday: 6:00 AM – 9:00 PM | Sunday: 6:00 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","4, 3 Soi Wat Bang Pla, Tambon Bang Pla, Amphoe Bang Phli",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJgVM-ZsEvHTERrMKPCITt3pk,ChIJgVM-ZsEvHTERrMKPCITt3pk,ร้านปัจจัย 4 (Pajjai 4) พนัสนิคม ขายยา อาหารเสริม เครื่องมือแพทย์ เวชภัณฑ์ สมุนไพร,Independent (no name keyword),Pharmacy (independent),TARGET,,330 ถ Sri Kunchaon,Amphoe Phanat Nikhom,Chon Buri,13.444853,101.1819162,pharmacy,4.8,8,038 462 633,Monday: 6:30 AM – 8:30 PM | Tuesday: 6:30 AM – 8:30 PM | Wednesday: 6:30 AM – 8:30 PM | Thursday: 6:30 AM – 8:30 PM | Friday: 6:30 AM – 8:30 PM | Saturday: 6:30 AM – 8:30 PM | Sunday: 6:30 AM – 8:30 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","330 ถ Sri Kunchaon, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJucM4ksIvHTERUzcAkvptT1w,ChIJucM4ksIvHTERUzcAkvptT1w,Intra Osot,Independent (no name keyword),Pharmacy (independent),TARGET,,"70, Suk Prayoon Road, Tambon Khok Phlo, Amphoe Phanat Nikhom, Chon Buri",20140,Chon Buri,13.4542712,101.1750771,pharmacy,0,0,038 294 083,Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","70, Suk Prayoon Road, Tambon Khok Phlo, Amphoe Phanat Nikhom, Chon Buri, 20140",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJW6ZOg8EvHTERVEQPU_8Wi1c,ChIJW6ZOg8EvHTERVEQPU_8Wi1c,Witthayaphon,Independent (no name keyword),Pharmacy (independent),TARGET,,"106, Mueang Kao Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri",20140,Chon Buri,13.4526695,101.1793945,pharmacy,0,0,038 463 685,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","106, Mueang Kao Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri, 20140",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJY5Mov8EvHTERuZfLFswrnBE,ChIJY5Mov8EvHTERuZfLFswrnBE,Amphon Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"7, Koh Kaew Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri",20140,Chon Buri,13.4535913,101.1804557,pharmacy,0,0,038 461 819,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","7, Koh Kaew Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri, 20140",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJKUYv-qYvHTERlM5bQXGmgIs,ChIJKUYv-qYvHTERlM5bQXGmgIs,Korea Care พนัสนิคม,Independent (no name keyword),Pharmacy (independent),TARGET,,"76 Sri Kunchaon, Tambon Phanat Nikhom",Amphoe Phanat Nikhom,Chon Buri,13.450813,101.180932,pharmacy,0,0,,Monday: 9:00 AM – 7:00 PM | Tuesday: 9:00 AM – 7:00 PM | Wednesday: 9:00 AM – 7:00 PM | Thursday: 9:00 AM – 7:00 PM | Friday: 9:00 AM – 7:00 PM | Saturday: 9:00 AM – 7:00 PM | Sunday: 9:00 AM – 7:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","76 Sri Kunchaon, Tambon Phanat Nikhom, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ6bzvLsEvHTEROG7Z44B2w0E,ChIJ6bzvLsEvHTEROG7Z44B2w0E,Ratthana Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,,"38 Sri Kul Chorn Road, Tambon Phanat Nikhom",Amphoe Phanat Nikhom,Chon Buri,13.4499529,101.1810771,pharmacy,0,0,038 461 489,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","38 Sri Kul Chorn Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJHz2xpsEvHTER9XQH5axVxV4,ChIJHz2xpsEvHTER9XQH5axVxV4,Rungroj Pharmacy,Independent,Pharmacy (independent),TARGET,,"133 เมืองเก่า Mueang Kao 2, Tambon Phanat Nikhom",Amphoe Phanat Nikhom,Chon Buri,13.4526533,101.1813191,pharmacy,3.8,9,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","133 เมืองเก่า Mueang Kao 2, Tambon Phanat Nikhom, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJTQ_1_8AvHTERZPh-lUdUEPo,ChIJTQ_1_8AvHTERZPh-lUdUEPo,Saha Phan Phesat Pharmacy,Independent,Pharmacy (independent),TARGET,,"20-22 ตลาดสด, ถนนเมืองเก่า, Tambon Phanat Nikhom",Amphoe Phanat Nikhom,Chon Buri,13.4530049,101.1814032,pharmacy,4.9,59,093 578 0416,,,"['drugstore', 'pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","20-22 ตลาดสด, ถนนเมืองเก่า, Tambon Phanat Nikhom, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJQ0XD3cAvHTERdPFRsAd4Qss,ChIJQ0XD3cAvHTERdPFRsAd4Qss,Thian Nam Sae,Independent (no name keyword),Pharmacy (independent),TARGET,,"29, Sri Kul Chorn Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri",20140,Chon Buri,13.450732,101.181958,pharmacy,0,0,038 462 165,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","29, Sri Kul Chorn Road, Tambon Phanat Nikhom, Amphoe Phanat Nikhom, Chon Buri, 20140",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJoaQO2scvHTER-8dCC9hCV3I,ChIJoaQO2scvHTER-8dCC9hCV3I,Charoen Samakee Pharmacy,Independent,Pharmacy (independent),TARGET,,"365 Sri Kunchaon, Tambon Phanat Nikhom",Amphoe Phanat Nikhom,Chon Buri,13.4443574,101.1823224,pharmacy,4,2,038 461 345,,http://www.panaherb.com/,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","365 Sri Kunchaon, Tambon Phanat Nikhom, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJQ6Dt6NwvHTERc-dAYgbTIqk,ChIJQ6Dt6NwvHTERc-dAYgbTIqk,So good pharmacy,Independent,Pharmacy (independent),TARGET,,"59 หมู่ 2 Thanon Jaruworn, Tambon Na Matum",Amphoe Phanat Nikhom,Chon Buri,13.4378836,101.1796411,pharmacy,5,1,063 446 2559,Monday: 6:00 AM – 10:00 PM | Tuesday: 6:00 AM – 10:00 PM | Wednesday: 6:00 AM – 10:00 PM | Thursday: 6:00 AM – 10:00 PM | Friday: 6:00 AM – 10:00 PM | Saturday: 6:00 AM – 10:00 PM | Sunday: 6:00 AM – 10:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","59 หมู่ 2 Thanon Jaruworn, Tambon Na Matum, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJpbKhcOIxHTERzP0BrwJaXyQ,ChIJpbKhcOIxHTERzP0BrwJaXyQ,539pharmacy,Independent,Pharmacy (independent),TARGET,,"C5V4+J29, Thanon Sukprayun, Tambon Kut Ngong",Amphoe Phanat Nikhom,Chon Buri,13.4440436,101.1551151,pharmacy,5,1,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","C5V4+J29, Thanon Sukprayun, Tambon Kut Ngong, Amphoe Phanat Nikhom",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJiSje89I3HTEReibnlCMjmkY,ChIJiSje89I3HTEReibnlCMjmkY,STP คลังยา,Independent (no name keyword),Pharmacy (independent),TARGET,,71/1-2 ม.7 ต.หนองไม้แดง อ.เมือง,Chon Buri,Chon Buri,13.403315,101.019951,pharmacy,5,1,095 597 5748,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']",71/1-2 ม.7 ต.หนองไม้แดง อ.เมือง,0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ5RGRSAc2HTER4PeZjo7iwP0,ChIJ5RGRSAc2HTER4PeZjo7iwP0,Supha Pharmacy,Independent,Pharmacy (independent),TARGET,,"159/13 ม.6 ต, Tambon Bang Sai",อ.เมืองชลบุรี,Chon Buri,13.3962459,100.9874677,pharmacy,0,0,094 229 6536,Monday: 8:30 AM – 9:00 PM | Tuesday: 8:30 AM – 9:00 PM | Wednesday: 8:30 AM – 9:00 PM | Thursday: 8:30 AM – 9:00 PM | Friday: 8:30 AM – 9:00 PM | Saturday: 8:30 AM – 9:00 PM | Sunday: 8:30 AM – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","159/13 ม.6 ต, Tambon Bang Sai, อ.เมืองชลบุรี",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJZc_uKAE2HTERjVaVDBlTMlk,ChIJZc_uKAE2HTERjVaVDBlTMlk,Thep Satid Pharmacy,Independent,Pharmacy (independent),TARGET,,"191/1, Moo 1, Tambon Nong Mai Daeng, Amphoe Mueang Chon Buri, Chon Buri",20000,Chon Buri,13.398556,100.9857638,pharmacy,0,0,089 834 0289,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","191/1, Moo 1, Tambon Nong Mai Daeng, Amphoe Mueang Chon Buri, Chon Buri, 20000",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJk2_I45c1HTERmoUZex4RdLQ,ChIJk2_I45c1HTERmoUZex4RdLQ,Dpharmacy Napa,Independent,Pharmacy (independent),TARGET,,"95, 6 ทางหลวงพิเศษหมายเลข 7, Tambon Na Pa",เมือง,Chon Buri,13.387508,101.0256467,pharmacy,4.2,20,095 167 1798,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['drugstore', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","95, 6 ทางหลวงพิเศษหมายเลข 7, Tambon Na Pa, เมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJO0_iz_A1HTERHdYlxay6RXw,ChIJO0_iz_A1HTERHdYlxay6RXw,Prasert Pharmacy,Independent,Pharmacy (independent),TARGET,,"101 Pi Pit, Tambon Bang Sai",Amphoe Mueang Chon Buri,Chon Buri,13.3818784,100.9875139,pharmacy,0,0,038 270 230,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","101 Pi Pit, Tambon Bang Sai, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJXQR2A3kvHTERu5jMhfjdk7Q,ChIJXQR2A3kvHTERu5jMhfjdk7Q,ร้านขายยาบ้านยาสายรุ้ง Pharmacy นาป่า - ตลาดเจริญสุข ร้านยาใกล้ฉัน ร้านยาคุณภาพ DRUG STORE,Independent,Pharmacy (independent),TARGET,,"ตรงข้ามบิ๊กซีแฟมิลี่, 9/100, นาป่า",เมือง,Chon Buri,13.4078094,101.0286176,pharmacy,4.8,25,,Monday: 8:00 AM – 9:00 PM | Tuesday: 8:00 AM – 9:00 PM | Wednesday: 8:00 AM – 9:00 PM | Thursday: 9:30 AM – 9:00 PM | Friday: 8:00 AM – 9:00 PM | Saturday: 8:00 AM – 9:00 PM | Sunday: 2:30 – 9:00 PM,https://www.facebook.com/baanyasairung,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","ตรงข้ามบิ๊กซีแฟมิลี่, 9/100, นาป่า, เมือง",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJd2NmkZY3HTER056selduHKY,ChIJd2NmkZY3HTER056selduHKY,ณ บ้านยา Pharmacy 薬局,Independent,Pharmacy (independent),TARGET,,"9/96 หมู่ 8, Tambon Na Pa",Amphoe Mueang Chon Buri,Chon Buri,13.4080927,101.0286052,pharmacy,0,0,063 936 6111,Monday: 8:00 AM – 10:00 PM | Tuesday: 8:00 AM – 10:00 PM | Wednesday: 8:00 AM – 10:00 PM | Thursday: 8:00 AM – 10:00 PM | Friday: 8:00 AM – 10:00 PM | Saturday: 8:00 AM – 10:00 PM | Sunday: 8:00 AM – 10:00 PM,http://www.facebook.com/na.drughouse/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","9/96 หมู่ 8, Tambon Na Pa, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJ00udGOs1HTERSGuh8vrq-1Y,ChIJ00udGOs1HTERSGuh8vrq-1Y,Charoen Nan Pharmacy,Independent,Pharmacy (independent),TARGET,,"92F2+C32, 3",Amphoe Mueang Chon Buri,Chon Buri,13.3735098,101.0001555,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","92F2+C32, 3, Amphoe Mueang Chon Buri",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJbz8LGPE1HTER0HpquGKvfF8,ChIJbz8LGPE1HTER0HpquGKvfF8,Phipit Kanka,Independent (no name keyword),Pharmacy (independent),TARGET,,"18/2, Phipit Road, Tambon Bang Sai, Amphoe Mueang Chon Buri, Chon Buri",20000,Chon Buri,13.3805214,100.9878776,pharmacy,0,0,038 387 319,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","18/2, Phipit Road, Tambon Bang Sai, Amphoe Mueang Chon Buri, Chon Buri, 20000",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJn3xj7sdHHTER581VNprRAwc,ChIJn3xj7sdHHTER581VNprRAwc,"PST INTERTRADE.,CO LTD",Independent (no name keyword),Pharmacy (independent),TARGET,,"72/5 Thanon Bang Na-Trat Frontage, Tambon Bang Wua",Amphoe Bang Pakong,Chon Buri,13.5568555,100.9565676,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","72/5 Thanon Bang Na-Trat Frontage, Tambon Bang Wua, Amphoe Bang Pakong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJGwLr_z9HHTERUl-cZeX3yw8,ChIJGwLr_z9HHTERUl-cZeX3yw8,Ban Ya Dee,Independent (no name keyword),Pharmacy (independent),TARGET,,"1/93, Moo 14, Tambon Bang Wua, Amphoe Bang Pakong, Chachoengsao",24180,Chon Buri,13.5563737,100.958077,pharmacy,3,2,038 539 419,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","1/93, Moo 14, Tambon Bang Wua, Amphoe Bang Pakong, Chachoengsao, 24180",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJYwJjI0BHHTERRmTNg0amC0s,ChIJYwJjI0BHHTERRmTNg0amC0s,สุภัทราเภสัช (Suputtra Pharmacy),เภสัช (Independent),Pharmacy (independent),TARGET,,"55/12, ม.6, Tambon Bang Wua",Amphoe Bang Pakong,Chon Buri,13.5566713,100.9597494,pharmacy,0,0,082 202 1586,Monday: 5:15 – 9:30 PM | Tuesday: 5:15 – 9:00 PM | Wednesday: 5:15 – 9:00 PM | Thursday: 5:15 – 9:00 PM | Friday: 5:15 – 9:00 PM | Saturday: 5:15 – 9:00 PM | Sunday: 5:15 – 9:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","55/12, ม.6, Tambon Bang Wua, Amphoe Bang Pakong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJmfJ2Jyo9HTERKbJQQ-XZSTY,ChIJmfJ2Jyo9HTERKbJQQ-XZSTY,BP3,Independent (no name keyword),Pharmacy (independent),TARGET,,"H4H3+RC2, Unnamed Road, Tambon Nong Tin Nok",Amphoe Ban Pho,Chon Buri,13.5795089,101.1035078,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","H4H3+RC2, Unnamed Road, Tambon Nong Tin Nok, Amphoe Ban Pho",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJP1LGVU5bHTER6AkPYlzVyOE,ChIJP1LGVU5bHTER6AkPYlzVyOE,Mueang Mai Pharmacy,Independent,Pharmacy (independent),TARGET,,"HQCR+XPJ, ซอย 41, Tambon Bang Sao Thong",Amphoe Bang Sao Thong,Chon Buri,13.5724695,100.7917684,pharmacy,5,3,,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","HQCR+XPJ, ซอย 41, Tambon Bang Sao Thong, Amphoe Bang Sao Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJWfr6hAZFHTERNzmU7QwC-nQ,ChIJWfr6hAZFHTERNzmU7QwC-nQ,ร้านขายยา วีอาร์ฟาร์มบางบ่อ (VR Pharm Bangbo) สาขาบางบ่อ,Independent (no name keyword),Pharmacy (independent),TARGET,,"207 6, Tambon Bang Sao Thong",Amphoe Bang Bo,Chon Buri,13.5755218,100.8355783,pharmacy,5,2,092 992 2924,Monday: 7:30 AM – 8:30 PM | Tuesday: 7:30 AM – 8:30 PM | Wednesday: 7:30 AM – 8:30 PM | Thursday: 7:30 AM – 8:30 PM | Friday: 7:30 AM – 8:30 PM | Saturday: 8:00 AM – 8:30 PM | Sunday: 8:00 AM – 8:30 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","207 6, Tambon Bang Sao Thong, Amphoe Bang Bo",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJi25ZVB1FHTER0YhLHpZrX9w,ChIJi25ZVB1FHTER0YhLHpZrX9w,ร้านขายยา(KK PHARMACY),Independent,Pharmacy (independent),TARGET,,"248, Tambon Bang Phriang",Amphoe Bang Bo,Chon Buri,13.5539625,100.8206267,pharmacy,0,0,061 452 6615,Monday: 3:00 – 10:00 PM | Tuesday: 3:00 – 10:00 PM | Wednesday: 3:00 – 10:00 PM | Thursday: 3:00 – 10:00 PM | Friday: 3:00 – 10:00 PM | Saturday: 3:00 – 10:00 PM | Sunday: 3:00 – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","248, Tambon Bang Phriang, Amphoe Bang Bo",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJb3CVYUhFHTERoM2M1_iUbWs,ChIJb3CVYUhFHTERoM2M1_iUbWs,บ้านยาบางเสาธง (Bangsoathong Drugstore),Independent,Pharmacy (independent),TARGET,,"148, 17 ม.2, ต.บางเสาธง",Amphoe Bang Sao Thong,Chon Buri,13.5681633,100.8188746,pharmacy,5,3,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","148, 17 ม.2, ต.บางเสาธง, Amphoe Bang Sao Thong",0,Active,0,0,FALSE,scraped,0,Chon Buri,YES,
ChIJIWWI0-n9UjARHYvzCUhYw60,ChIJIWWI0-n9UjARHYvzCUhYw60,ร้านขายยา เลิศเจริญเภสัช (LertCharoen.Pharma),เภสัช (Independent),Pharmacy (independent),TARGET,,"บางจาก, 121 ม.2 ถ.สุนอนันต์",เมือง,Nakhon Si Thammarat,8.3662707,100.0480899,pharmacy,5,3,061 025 0920,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 8:00 AM – 8:00 PM | Sunday: 8:00 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","บางจาก, 121 ม.2 ถ.สุนอนันต์, เมือง",0,Active,0,0,FALSE,scraped,0,Nakhon Si Thammarat,YES,
ChIJV8HI_3MBUzARbjBSvu5M-uw,ChIJV8HI_3MBUzARbjBSvu5M-uw,Phesat Chumchon Shop,Independent (no name keyword),Pharmacy (independent),TARGET,,"147, ถนนราชดำเนิน, ตำบลในเมือง อำเภอเมือง จังหวัดนครศรีธรรมราช",80000,Nakhon Si Thammarat,8.3896441,99.9708347,pharmacy,4.3,6,075 357 173,Monday: 7:00 AM – 9:00 PM | Tuesday: 7:00 AM – 9:00 PM | Wednesday: 7:00 AM – 9:00 PM | Thursday: 7:00 AM – 9:00 PM | Friday: 7:00 AM – 9:00 PM | Saturday: 7:00 AM – 9:00 PM | Sunday: 7:00 AM – 4:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","147, ถนนราชดำเนิน, ตำบลในเมือง อำเภอเมือง จังหวัดนครศรีธรรมราช, 80000",0,Active,0,0,FALSE,scraped,0,Nakhon Si Thammarat,YES,
ChIJ2XdEy3IBUzARUEZX_g2xhO8,ChIJ2XdEy3IBUzARUEZX_g2xhO8,สุมาดีเภสัช ร้านขายยา Sumadee Pharmacy ร้านยาคุณภาพ,เภสัช (Independent),Pharmacy (independent),TARGET,,41/6 ถ.ศรีธรรมโศก ต.ในเมือง อ.เมือง,เมือง,Nakhon Si Thammarat,8.4105561,99.9688599,pharmacy,4.9,43,061 559 6979,Monday: 8:00 AM – 8:30 PM | Tuesday: 8:00 AM – 8:30 PM | Wednesday: 8:00 AM – 8:30 PM | Thursday: 8:00 AM – 8:30 PM | Friday: 8:00 AM – 8:30 PM | Saturday: 9:00 AM – 8:30 PM | Sunday: Closed,https://www.facebook.com/SumadeePharmacy/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","41/6 ถ.ศรีธรรมโศก ต.ในเมือง อ.เมือง, เมือง",0,Active,0,0,FALSE,scraped,0,Nakhon Si Thammarat,YES,
ChIJ5Uvh-RIBUzAR7AfowhdnsIs,ChIJ5Uvh-RIBUzAR7AfowhdnsIs,คลินิกยาสุมาดี ร้านขายยา ClinicyaSumadee ร้านยาคุณภาพ,Independent,Pharmacy (independent),TARGET,,594 Ratchadamnoen Road,Amphoe Mueang Nakhon Si Thammarat,Nakhon Si Thammarat,8.4143528,99.9663876,pharmacy,0,0,080 567 6979,Monday: 9:30 AM – 8:30 PM | Tuesday: 9:30 AM – 8:30 PM | Wednesday: 9:30 AM – 8:30 PM | Thursday: 9:30 AM – 8:30 PM | Friday: 9:30 AM – 8:30 PM | Saturday: 10:30 AM – 8:30 PM | Sunday: Closed,https://www.facebook.com/SumadeePharmacy/,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","594 Ratchadamnoen Road, Amphoe Mueang Nakhon Si Thammarat",0,Active,0,0,FALSE,scraped,0,Nakhon Si Thammarat,YES,
ChIJ0euqKwsBUzARKhng2HVOkIE,ChIJ0euqKwsBUzARKhng2HVOkIE,ร้านยาจิตรทิวัสเภสัช Jittiwat Pharmacy 'ร้านยาคุณภาพ โดยสภาเภสัชกรรม',ร้านยา (Independent),Pharmacy (independent),TARGET,,"เยื้องวัดท้าวโคตร *ข้างเซเว่น โรงแรมอเวนิว เรสซิเดนซ์, ถนน ราชดำเนิน, Tambon Nai Mueang",Amphoe Mueang Nakhon Si Thammarat,Nakhon Si Thammarat,8.4041291,99.9686634,pharmacy,5,1,082 667 8804,Monday: 10:00 AM – 10:00 PM | Tuesday: 10:00 AM – 10:00 PM | Wednesday: 10:00 AM – 10:00 PM | Thursday: 10:00 AM – 10:00 PM | Friday: 10:00 AM – 10:00 PM | Saturday: 10:00 AM – 10:00 PM | Sunday: 10:00 AM – 10:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","เยื้องวัดท้าวโคตร *ข้างเซเว่น โรงแรมอเวนิว เรสซิเดนซ์, ถนน ราชดำเนิน, Tambon Nai Mueang, Amphoe Mueang Nakhon Si Thammarat",0,Active,0,0,FALSE,scraped,0,Nakhon Si Thammarat,YES,
