store_id,store_name,address,city,lat,lng,rating,review_count,phone,user_category,reckitt_type,reckitt_tier,reckitt_score
ChIJgX_AYuxHzDEROnbI3glQQIk,Pasar Mini Al-Taslima,"S-G-63A, Maxim Citylights, Perdana, Jalan Sentul",Kuala Lumpur,3.2079777,101.6905431,4.5,2,03-2857 6811,Super/Groceries,Super - Independent local,Tier 1,4.94
ChIJ-54WNQMFzDERMqYZVDHJ4Ms,TMG Mart Bentong Perting Point,"PT 529 - PT 534, Ground Floor, Jalan Perting Point",Bentong,3.5216532,101.9057166,4.5,2,09-567 9888,Super/Groceries,Super - Tunas Manja,Tier 1,4.94
ChIJ9xzNMF6nzTERxmE8VWiDjY0,99 Speedmart 2903 Taman Jugra Indah,"No: 15 & 17 (Ground Floor Jalan JI 2 Taman Jugra Indah Kampung, Permatang Pasir",Banting,2.8370553,101.4292799,4.5,2,03-3362 6863,Hyper,Hyper - Other regional chain,Tier 1,4.94
ChIJL5tX7ad2zDERbOg-o1f3MuY,Pasar Mini Pusparia,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.5986668,101.6150571,4.5,2,,Hyper,Hyper - Other regional chain,Tier 1,4.94
ChIJBwB2IinnzTERTnvNrDMqjCo,Pasar Mini Lavin,"2795, Jalan SJ 3/1a, Taman Seremban Jaya",Seremban,2.6821913,101.9722791,4.5,2,,Convenience,Conv - Mini-mart,Tier 1,4.94
ChIJEylS1sndzTERpBBqqOOQytE,99 Speedmart 3504 (NS) Taman Temiang Jaya,"No: 49 & 50 (Ground Floor, 1, Lorong Muafakat 1, Taman Temiang Jaya",Seremban,2.7419175,101.9499451,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJd5PFNinbzTERcxHtwrwPhMY,U Fatt Mini Market,"1, Jalan Taman Desa 1, Kampung Baharu Mantin",Mantin,2.8309224,101.8971038,4.5,2,,Convenience,Conv - Mini-mart,Tier 1,4.94
ChIJye7uwuXBzTERxQdLVFgx-N0,99 Speedmart 3605 Taman Desa Merpati,"No: 24 & 26 (Ground Floor, Jalan Merpati 2, Taman Desa Merpati",Sepang,2.7792237,101.7518063,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJN8UDGD-vzTERLVGtJ92UNos,99 Speedmart Telok Panglima Garang 4,"No: 11 & 15 (Ground Floor, Jalan Pandan, Taman Dato Hormat",Telok Panglima Garang,2.9071021,101.4625919,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJYRYvEt3FzTERUi5vvjaSaqI,NOOR SUPER MINI MARKET,"61, Jalan Nilai 3/3, Kawasan Perindustrian Nilai 3",Nilai,2.8545193,101.8074507,4.5,2,013-234 1352,Convenience,Conv - Mini-mart,Tier 1,4.94
ChIJ-b1yIVPRzTERg_UyNyLJpq8,99 Speedmart 3681 (NS) Taman Arowana,"No: 12 & 13 (Ground Floor, Jalan Arowana 1, Taman Arowana",Lenggeng,2.8865605,101.929947,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJ0za-PQCvzTERyKD0rW9UINw,838 Fresh Mart,"Jalan Mawar Kiri, Taman Desa Sijangkang",Telok Panglima Garang,2.9479583,101.4565982,4.5,2,011-5669 1931,Convenience,Conv - Indie mart,Tier 1,4.94
ChIJx2o_BADPzTERPg65Rm5dFKk,Richiamo Mart GMI Bangi,RICHIAMO MART GMI GERMAN MALAYSIAN INSTUTE,Kajang,2.9343482,101.79814,4.5,2,011-5661 7163,Convenience,Conv - Indie mart,Tier 1,4.94
ChIJGauQT6zNzTERd1y1drYaeSk,99 Speedmart 2451 Taman Ttdi Glove,"16 & 18 Ground Floor, No :, 20, Jalan TTDI Grove 1/1",Kajang,2.9974799,101.8125457,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJ3_v2PgBLzDERXQ0ySofoUa4,Eco Mart Vierra Residence,"Bukit Jalil, Ground Floor, Block B, Vierra Residence, 6, Jalan Mas",Bandar Kinrara 1,3.0574491,101.6490316,4.5,2,,Convenience,Conv - Indie mart,Tier 1,4.94
ChIJhym_f6k1zDERa7yiDxZHLjc,"KK SUPER MART Cheras, Bandar Damai Perdana (2) (CDP2)","No. 5-00, Jalan Damai Perdana 6/1F Taman Damai Perdana, Bandar Damai Perdana",Cheras,3.0535413,101.7387659,4.5,2,,Convenience,Conv - KK Mart,Tier 1,4.94
ChIJCX8bxek1zDERJJ51vpJtcg0,99 Speedmart 1483 Taman Sri Cheras,"No: 3A, 3B, 3C & 3D (G), Block C, Jln 8, Rumah Pangsa, Taman Seri Cheras",Cheras,3.0577862,101.7659948,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJRZvaG1FPzDER2VaWzZAJkU0,99 Speedmart 3857 Taipan Damansara,"No: F-G-06 & F-G-08 (Ground Floor Blok F, Jalan PJU 1A/3N Taipan Damansara, PJU 1A, Ara Damansara",Petaling Jaya,3.1208219,101.5900477,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJFXQKNoM3zDERe1aGpnjY-2c,Arfan Mini Market,"Jalan 27/56, Taman Setiawangsa",Kuala Lumpur,3.1807098,101.7481871,4.5,2,,Convenience,Conv - Mini-mart,Tier 1,4.94
ChIJVQcgpS_3zDERxNSAUkxHWYU,99 Speedmart 1772 Sasaran 2,"237, Jalan Besar, Sungai Buloh",Jeram,3.2564611,101.3076276,4.5,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.94
ChIJl5rVVdJGzDERXtkAN0xz8MI,Barakah Mart,"Persiaran Selayang Heights, Selayang Heights",Batu Caves,3.2677053,101.6523412,4.5,2,012-346 7120,Convenience,Conv - Indie mart,Tier 1,4.94
ChIJidSergtFzDER9CGB_DFKVf8,Kedai Runcit Janna,"554, Jalan 1b/2, Bandar Baru Sungai Buloh",Sungai Buloh,3.2148645,101.5669544,4.5,2,,Convenience,Conv - Kedai runcit,Tier 1,4.94
ChIJQ9_uQ0kFzDERk1QuzaW8SLU,K Grocery Bentong,"41b, Jalan Chui Yin",Bentong,3.5243341,101.9064173,4.5,2,016-954 4370,Convenience,Conv - Sundry/grocer,Tier 1,4.94
ChIJVciN1TqzzTERZdCC-rWPJH0,KK Super Mart PKP koi prima,"C-1-13A, KOI PRIMA, Jalan Pinggiran Mas 1, Taman Mas Sepang",Puchong,2.975082,101.5773863,1.9,12,,Convenience,Conv - KK Mart,Tier 1,4.87
ChIJw0p8XuNSzDERkeIWlWtz2IM,I-City Park - KK Mart,"J-33-G, Block J, No.6, Persiaran Multimedia, I-City, Sekysen 7",Shah Alam,3.0646067,101.4833995,1.9,12,016-330 8036,Convenience,Conv - KK Mart,Tier 1,4.87
ChIJp_2bp9RLzDERgSTVjP1pqhI,"KK SUPER MART Seksyen 14, Petaling Jaya (S142)","4A (GF, Jalan 14/20",Petaling Jaya,3.1093799,101.6362855,1.8,14,016-330 8637,Convenience,Conv - KK Mart,Tier 1,4.87
ChIJxXP7u8-rzTER3p8p5EOTXtc,"KK Super Mart Klang, Taman Bayu Perdana (KBP)","Jalan Batu Unjur 7, Taman Bayu Perdana",Klang,3.0160448,101.4281319,2.5,6,,Convenience,Conv - KK Mart,Tier 1,4.86
ChIJuZ2w1tRPzDER1zdpO-SIC6U,99 Speedmart 3292 Kota Damansara Sek 6 (1),"No: 17 (Ground Floor, Jalan Cecawi 6/19a, Kota Damansara",Petaling Jaya,3.1587033,101.573459,2.5,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.86
ChIJi3xbBkhGzDERYNe0ulyDDO8,KK SUPER MART Kepong Laman Rimbunan (KLR),"60, Jalan Rimbunan Raya, Laman Rimbunan",Kepong,3.2115456,101.6500852,2.1,9,016-698 3308,Convenience,Conv - KK Mart,Tier 1,4.84
ChIJlYbgoHZLzDER8MB545wxPF0,Homes Fresh Grocer Sri Manja,"NO 18, 20, HOMES FRESH GROCER SRI MANJA, SM 11, 22, Jalan PJS 3/49, Taman Sri Manja",Petaling Jaya,3.0744979,101.6455817,3.0,4,012-689 2605,Super/Groceries,Super - Sundry/grocer,Tier 1,4.83
ChIJpVttXaROzDER5UkNy5JS90c,Win Hao Trading 永好贸易有限公司,"521, Jalan PJU 1/5, Kampung Cempaka",Petaling Jaya,3.1163629,101.5991301,3.0,4,017-365 3337,Super/Groceries,Super - Indie retail,Tier 1,4.83
ChIJd9reXTy3zTER_d_z_Xbl6mw,TEKUN Mart MMU Cyberjaya,"Multimedia University - MMU Cyberjaya, Hostel Building 3, Wing C MMU Hostel",Cyberjaya,2.9252567,101.6437504,3.0,4,,Convenience,Conv - Indie mart,Tier 1,4.83
ChIJ02uqyT3PzTERMhlVwwjEios,"KK Super Mart Semenyih, Setia Mayuri ( SMY )","5A, No.23A, Jalan Mayuri 1, Setia Mayuri",Semenyih,2.9449098,101.8664452,3.0,4,,Convenience,Conv - KK Mart,Tier 1,4.83
ChIJf-jBhr6rzTERrDDxi786WUQ,"KK Super Mart Klang , Pelabuhan Klang 2 ( KPK2)","No.433-G, Jalan Besar Pandamaran",Pelabuhan Klang,3.0072002,101.4148721,3.0,4,,Convenience,Conv - KK Mart,Tier 1,4.83
ChIJla3MEcStzTERD0TcuNFVSjs,99 Speedmart 2197 Sentosa 2,"No: 12 (Ground Floor), Rawspace Business Park Lorong Dato Yusuf Shahbudin, 44F, KS 07, Taman Sentosa",Klang,3.0082186,101.4719636,3.0,4,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.83
ChIJ1-BDzSnLzTEREWfEFtVc9lU,Econsave Taman Cheras Prima - Pasar Ekonomi Mart,"A-G-6 & A-G-7, Blok A, Jalan Cheras Prima 3, Taman Cheras Prima",Kajang,3.0123532,101.7666799,3.0,4,016-715 9481,Convenience,Conv - Indie mart,Tier 1,4.83
ChIJN4H23UEFzDERq8FFbb5JFBk,"7-eleven Jalan Ah Peng, Bentong","1, Jalan Ah Peng",Bentong,3.525514,101.906329,2.3,7,09-222 8699,Hyper,Hyper - Other regional chain,Tier 1,4.78
ChIJp2FGloHLzTERRMo1IMY_KHc,"KK SUPER MART Kajang, Plaza Citra (KPC)","Plaza Citra, 12, Jalan Citra",Kajang,2.996819,101.7870185,2.3,7,016-330 8258,Convenience,Conv - KK Mart,Tier 1,4.78
ChIJ3z5pyFZRzDERAC4iAK_vYJE,99 Speedmart 1925 Taman Meru Selatan,"No: 7 & 9 (Ground Floor), Jalan Muafakat 1, Off, Jalan Meru, Taman Meru Selatan",Klang,3.1184132,101.440689,2.3,7,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.78
ChIJn54i0rvJzTERGp5oF2jFmXY,"KK Super Mart Kajang, Bandar Bukit Mahkota (KMK)","18 Jalan BM 2/1 Seksyen 2, Bandar Bukit Mahkota",Kajang,2.8872498,101.7963355,2.6,5,,Convenience,Conv - KK Mart,Tier 1,4.66
ChIJsafxA9G3zTER3lnMygFMpAk,"KK Super Mart Puchong, Taman Putra Perdana (2) (PPP2)","28, Jalan Putra Perdana 2/3, Taman Putra Perdana",Puchong,2.9466851,101.6188722,2.6,5,,Convenience,Conv - KK Mart,Tier 1,4.66
ChIJldX_cPyvzTERVFkNXwz1KKk,KK Super Mart Telok Panglima Garang (2) ( TPG2 ),"No.39-G, Jalan Aman Sinaria 2, Bandar Tropicana Aman",Telok Panglima Garang,2.9438225,101.5279209,2.6,5,,Convenience,Conv - KK Mart,Tier 1,4.66
ChIJqe6DcQbLzTERNrFJdxjaYVg,"KK Super Mart Balakong, Jalan Simfoni (BSF)",6G Jalan Simfoni 1 Balakong,Seri Kembangan,3.0265447,101.7527559,2.6,5,,Convenience,Conv - KK Mart,Tier 1,4.66
ChIJWZ616ANJzDERShuoxVf0fH0,"KK Super Mart Sri Hartamas, Plaza Damas (2) SHD2","BLOK B2-13A, Plaza Damas, 3, Jalan, Taman Sri Hartamas",Kuala Lumpur,3.1629339,101.656287,2.6,5,,Convenience,Conv - KK Mart,Tier 1,4.66
ChIJdzUe6Le3zTERiznmw4n1r4o,"KK Super Mart Putrajaya, Presint 8 (2) (PP82)","C-21, Jalan Seluang P8/7, Presint 8",Putrajaya,2.9322056,101.6807767,1.8,12,016-330 8732,Convenience,Conv - KK Mart,Tier 1,4.62
ChIJq1oblLzJzTERX_l3unsYmfs,KK SUPER MART Bandar Baru Bangi (BBB),"No: 16, Jalan 6c/7, Taman Persiaran Bangi",Bandar Baru Bangi,2.9437069,101.7640229,2.1,8,,Convenience,Conv - KK Mart,Tier 1,4.61
ChIJj_hjEwg1zDERcYp9cSxmjfY,KK SUPER MART Bandar Mahkota Cheras 2 (BMC2),"No. 45-G, 1, Jalan Mahkota Residence 2, Bandar Mahkota Cheras",Cheras,3.050977,101.7819072,2.0,9,,Convenience,Conv - KK Mart,Tier 1,4.61
ChIJDX7hjh13zDERZM74AjhJog8,99 Speedmart 2990 Bandar Hillpark,"No: 17 & 19 (Ground Floor, Jalan Pinang 4/1, Bandar Hillpark",Bandar Puncak Alam,3.2118368,101.4686718,2.1,8,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.61
ChIJ4ei-feznzTERSRE8-Q_Q6WE,"KK SUPER MART Seremban, Komersial Universiti(SPKU)","No.2-G, Jalan KU2 Pusat Komersial Universiti, Seremban 3",Seremban,2.672518,101.9332868,1.7,14,,Convenience,Conv - KK Mart,Tier 1,4.6
ChIJnelWtpzKzTERZQSM8NDv-bI,Bindawood Trading,"14, Jalan P 2/14, Bandar Teknologi Kajang",Semenyih,2.9631478,101.825854,3.3,3,017-209 9786,Super/Groceries,Super - Indie retail,Tier 1,4.57
ChIJtX5nt36zzTERPFAMzjSQNYg,Huat Soon Fresh Mart,"19, Jalan Utama 2/1, Taman Perindustrian Puchong Utama",Puchong,2.9983474,101.6118199,3.3,3,012-653 0823,Super/Groceries,Super - Indie retail,Tier 1,4.57
ChIJb8CFTDs1zDERjzf6OuDr2zQ,Pasar Mini Rezeki,"7, Jalan Damai Perdana 1/8c, Bandar Damai Perdana",Kuala Lumpur,3.046715,101.7406901,3.3,3,03-9100 2915,Super/Groceries,Super - Independent local,Tier 1,4.57
ChIJjeO7IAtGzDERHQNIk-ka07M,4 Sekawan Sejati Trading,"521, Jalan 18, Taman Perindustrian Ehsan Jaya",Kuala Lumpur,3.2104647,101.6190953,3.3,3,016-258 8829,Super/Groceries,Super - Indie retail,Tier 1,4.57
ChIJH3WowLO1zTERMKIJ_DK5R3A,"KK Super Mart Puchong, Abadi Heights ( PAH )","6, Jalan Abadi 2/2, Abadi Heights",Puchong,2.9691347,101.6340208,3.3,3,,Convenience,Conv - KK Mart,Tier 1,4.57
ChIJIxHuqZc1zDER5Pg4AzrC-hU,SH QUICK MART,"NO 1, LOT KEDAI, RESIDENSI SUTERA 7, Taman Sutera",Kajang,3.0094269,101.7674844,3.3,3,017-211 3176,Convenience,Conv - Indie mart,Tier 1,4.57
ChIJxUFi-XdLzDER3RV5RcDFcwg,99 Speedmart 3116 Taman Perindustrian Kinrara,"No : 19 & 21 (Ground Floor Jalan TPK 2/8, Seksyen 2, Taman Perindustrian Kinrara",Puchong,3.0482793,101.6377438,3.3,3,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.57
ChIJNxb95XAxzDERC1a5zd0TWQA,99 Speedmart 3239 Residensi Anggerik Wira,"No: 01-01 (Ground Floor, Residensi Anggerik Wira, Jalan Sungai Tekali",Hulu Langat,3.1122556,101.8290212,3.3,3,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.57
ChIJbzOyflpLzDER6dwC-Esl3ck,KK Super Mart Desa Jaya (TDJ),"No.28A, Jalan Desa Jaya, Taman Desa",Kuala Lumpur,3.1020905,101.6841113,3.3,3,,Convenience,Conv - KK Mart,Tier 1,4.57
ChIJAAAAAAAAAAARwKiNcIIwBgo,KK Super Mart Taman Berkeley (BKL),"7, Lorong Bangau, Taman Berkeley",Klang,3.0583286,101.4628993,1.9,10,016-330 8066,Convenience,Conv - KK Mart,Tier 1,4.56
ChIJUa00K2yrzTERYlpWPRNVrDc,99 Speedmart 1046 Pandamaran,"No. 153 & 155, Jalan Chan Ah Choo, Pandamaran",Pelabuhan Klang,3.010281,101.4183744,2.8,4,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.51
ChIJ3w2SIwCzzTER_D0umU4Co5s,DST Mart,"B1-G-08, Pangsapuri Aranda, Jalan Anggerik Aranda 31/1, Sekyen 31, Kota Kemuning",Shah Alam,3.0068255,101.5460134,2.8,4,,Convenience,Conv - Indie mart,Tier 1,4.51
ChIJJei4dAFpzDERWmEFyUk1Ucs,99 Speedmart 3466 Desa Kiambang,"No: 6 & 8 (Ground Floor, Jalan Kiambang 1b, Taman Desa Kiambang",Serendah,3.3632454,101.5947472,2.8,4,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.51
ChIJ_Vq2zkvHzTER3Nvh1tkSKwY,99 Speedmart 3560 (NS) Desa Palma,"No: A-G-03 & A-G-03A (Ground Floor, Blok Areca, Desa Palma, Putra Nilai",Nilai,2.8127393,101.7597114,2.3,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.48
ChIJ7_0tP3itzTER-oJxFUM7TJw,99 Speedmart 3570 Sentosa 3,"No: 6 & 8 (Ground Floor, Jalan Dato Yusuf Shahbudin 29c, Taman Sentosa",Klang,3.0093005,101.4669207,2.3,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.48
ChIJrR9R7kC4zTERzhWjw15Yuaw,Kelang Supermarket Sdn. Bhd.,"No. 245, Jalan Besar, Pekan Dengkil",Banting,2.856176,101.6800435,4.0,2,03-3187 2232,Super/Groceries,Super - Independent local,Tier 1,4.39
ChIJsy3INMbFzTERRS26tQQ6obM,Kedai Ejan,"Kedai Ejan, Kampung Kuala Pajam",Beranang,2.869506,101.8479878,4.0,2,,Super/Groceries,Super - Generic kedai,Tier 1,4.39
ChIJgdC9AntUzDERUdEqMjXAISk,Pasar Mini Aass Trading,"Jalan Gamelan, Bandar Bukit Raja",Klang,3.0830904,101.4247805,4.0,2,,Super/Groceries,Super - Independent local,Tier 1,4.39
ChIJBdi-Gk9RzDER1uMBnVFQ4Ow,Pasar Mini Sri Kumara,"No. 8, Lorong Mahang 6, Taman Meru Utama Meru, Klang, 41050, Klang",Selangor,3.126887,101.4408715,4.0,2,03-3392 0957,Super/Groceries,Super - Independent local,Tier 1,4.39
ChIJQ-A08lZLzDER8rT3gwRWSp4,Xin Mun Kee Fresh Mart ( Seapark PJ ) - 鲜满记生鲜猪肉店,"3G, Jalan 21/11b, Sea Park",Petaling Jaya,3.1100792,101.622102,4.0,2,017-663 5699,Super/Groceries,Super - Indie retail,Tier 1,4.39
ChIJ9ZgX7S1IzDER0AyfUQ4M_n4,Tang Ling Shopping Centre Sdn Bhd,"187, Jalan Tuanku Abdul Rahman, City Centre",Kuala Lumpur,3.1554265,101.6965225,4.0,2,03-2692 9668,Super/Groceries,Super - Indie retail,Tier 1,4.39
ChIJj1jdlSRfzDERJl0TiAZKoVQ,Pasar Mini Ibu,"Jalan Tengah, Kampung Parit Mahang",Jeram,3.2891611,101.3747415,4.0,2,017-284 0590,Super/Groceries,Super - Independent local,Tier 1,4.39
ChIJU36YWyaXzTERx0ZWA-gRERQ,Kedai Runcit,Kampung Kundang,Tanjong Sepat,2.6804914,101.534575,4.0,2,016-641 3404,Hyper,Hyper - Other regional chain,Tier 1,4.39
ChIJWyNjZTmezjERSfWu8n617qE,Kam Long Mini mart,"181, 9, Kampung Telemong Indah",Karak,3.2914433,102.0897219,4.0,2,,Hyper,Hyper - Other regional chain,Tier 1,4.39
ChIJL0AY9wxfzDERfES6CirnKYs,Ijok,Jalan Saga,Batang Berjuntai,3.3190411,101.3874223,4.0,2,,Hyper,Hyper - Other regional chain,Tier 1,4.39
ChIJ30QS6O6lzjERd9lVhODHReo,Kedai runcit isamuddin azhar enterprise,"1, No. 32, Jalan Dato' Syed Abdullah, Taman Lanchang Indah",Lanchang,3.5006517,102.183975,4.0,2,,Hyper,Hyper - Other regional chain,Tier 1,4.39
ChIJ0cdFtPujzTERKJul_MeXqvI,Kedai Runcit,"10, Jalan Sepakat, Taman Sepakat",Banting,2.7945196,101.4426468,4.0,2,,Convenience,Conv - Kedai runcit,Tier 1,4.39
ChIJhag71ye_zTERZgJfLy-9RK4,99 Speedmart 3531 Bandar Seri Ehsan,"No: 18 & 20 (Ground Floor, Jalan Bse 4/46, Bandar Seri Ehsan",Banting,2.7700138,101.6309341,4.0,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.39
ChIJXyNvgCDFzTER6-EvL7aUW2A,99 Speedmart 3161 (NS) PP Laman Galla,"No: G-04 & G-05 (Ground Floor, Jalan Perniagaan Laman Galla, Pusat Perniagaan Laman Galla",Nilai,2.8430923,101.8291782,4.0,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.39
ChIJYbGDgKhRzDER2Y8MZ3YTrKY,Refresh Mart,Malaysia,"Kuala Lumpur, Petaling Jaya, Shah Alam, Klang, Subang Jaya, Cheras, Ampang, Cyberjaya, Putrajaya, Kajang, 68100 Selayang, Damansara",3.1441972,101.4821564,4.0,2,,Convenience,Conv - Indie mart,Tier 1,4.39
ChIJ7-pQNRZJzDERwibp0JOe2ow,"KK Super Mart Petaling Jaya , Jaya One ( PJO )","B-23-P1, Bangunan Jaya One, Jalan Profesor Diraja Ungku Aziz, Seksyen 13",Petaling Jaya,3.1184199,101.6360453,2.0,8,,Convenience,Conv - KK Mart,Tier 1,4.39
ChIJ3eACGRRPzDERJWr_LJSXO68,"KK SUPER MART Shah Alam, Seksyen U5 (5)(SU55)","U5, B (PS, No. 15G, Jalan Utarid U5/B, SEKSYEN U5",Shah Alam,3.1784642,101.536111,4.0,2,,Convenience,Conv - KK Mart,Tier 1,4.39
ChIJaWkvFBRIzDERzVEwcVvsAsM,Jom Ke 3M Mini Market Meraya HQ,"43, Jalan Pinggir, Jalan Ipoh",Kuala Lumpur,3.1751896,101.6886386,4.0,2,03-4051 3222,Convenience,Conv - Mini-mart,Tier 1,4.39
ChIJY7QuCAY3zDERikXTPE84agc,Rainbow Dream World Mini Mart,Taman Dato Ahmad Razali,Ampang,3.1598534,101.7580583,4.0,2,,Convenience,Conv - Mini-mart,Tier 1,4.39
ChIJTwltE9lGzDERsiQvFiX_zl8,Kedai LG Permai Maju,"43, Jalan 2/16, Dataran Templer",Batu Caves,3.2568129,101.6568138,4.0,2,019-275 6833,Convenience,Conv - Generic kedai,Tier 1,4.39
ChIJF9_q0ghHzDERs3FPVnXKL74,99 Speedmart 1362 Jalan Development,"No: 42 (GF, Jalan Development",Pekan Kepong,3.2104421,101.6330733,4.0,2,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.39
ChIJW4J0OmFezDERuSp7I-2bqlQ,Pasar Mini Kien Fatt,"Jalan 5, Simpang Tiga Ijok",Bukit Rotan,3.316675,101.41514,4.0,2,03-3279 1694,Convenience,Conv - Mini-mart,Tier 1,4.39
ChIJZaqNO5RSzDERePJLDlJjdzQ,"KK Super Mart Shah Alam, Seksyen 16 (SA16)","18, Jalan Niaga 16/3a, Seksyen 16",Shah Alam,3.0584573,101.5066931,1.9,9,016-330 8452,Convenience,Conv - KK Mart,Tier 1,4.37
ChIJi21I8j9NzDERGf__CMFeQWU,99 Speedmart 1620 Subang Goodyear Court,"O-00-03, Block O Goodyear Court 2, Jalan USJ 6/1 Off Jalan Kewajipan USJ, Usj 6",Subang Jaya,3.0531359,101.5912862,2.1,7,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.37
ChIJKbNZXXdHzDERb-r1OQmVRpA,"KK SUPER MART Batu Caves, Samudera (BCS)","13-G, Jalan Samudera Utara 11, Taman Samudera",Batu Caves,3.2339595,101.6951622,1.9,9,016-330 8341,Convenience,Conv - KK Mart,Tier 1,4.37
ChIJWZpmwmrfzTER2LBvzPougEs,"KK Super Mart Seremban, Taman Ampangan (STAP)","1350-G, Jalan Cengal Tiga, Taman Bukit Ampangan",Seremban,2.7261636,101.9997622,2.4,5,,Convenience,Conv - KK Mart,Tier 1,4.3
ChIJVaEekC3JzTER5-GLNpmAZmQ,"KK Super Mart Kajang, Bandar Seri Putra (2) ( KSP 2)","NO, 3, Jalan Seri Putra 3/10",Kajang,2.8864075,101.7807381,2.4,5,,Convenience,Conv - KK Mart,Tier 1,4.3
ChIJ6xih1w7PzTERx-g8_5RBKEA,99 Speedmart 3169 Setia Ecohill 2,"No : 6 & 8 (Ground Floor, Jalan Ecohill 1/6A, Setia Ecohill",Semenyih,2.9234794,101.8556098,2.4,5,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.3
ChIJ931lc3tTzDER-C-AKKwsal0,KK Super Mart Klang Jalan Raja Hassan (KRH),"No. 27, Jalan Raja Hassan",Klang,3.048871,101.4469216,2.4,5,,Convenience,Conv - KK Mart,Tier 1,4.3
ChIJu4v5Qiu_zTERahAM1zy0_fo,"KK Super Mart Sepang, Horizon Square ( SHS )","No.5-G, Horizon Square, Jalan HVO 2, Bandar Sunsuria",Sepang,2.839588,101.6981086,1.3,26,,Convenience,Conv - KK Mart,Tier 1,4.28
ChIJaQBlwke3zTER7INULkNGnqk,"KK Super Mart Cyberjaya, Cybersquare ( CSQ )","A-G-12, Block A, Jalan Teknokrat 6, CyberSquare, Cyber 5",Cyberjaya,2.9195977,101.6573804,2.2,6,,Convenience,Conv - KK Mart,Tier 1,4.28
ChIJIQ3YJILLzTER3Vvg3jbjqS4,99 Speedmart 3837 Taman Sutera Niaga 8,"No: A2-17 & A2-18 (Ground Floor, Sutera Niaga 8, Jalan Sutera 1/2, Taman Sutera",Kajang,3.0100797,101.7679291,2.2,6,03-3362 6863,Convenience,Conv - 99 Speedmart,Tier 1,4.28
ChIJObZ95slLzDERHx2KBysPI5g,"KK SUPER MART Kinrara, Taman Kinrara 2(KRR2)","B-G-19, Block B, Kompleks Suria Kinrara, Persiaran Kinrara, Taman Kinrara Seksyen 3",Puchong,3.0620366,101.6423787,2.2,6,,Convenience,Conv - KK Mart,Tier 1,4.28
ChIJv9n88em3zTERJZ_Pq77PG7I,"KK Super Mart Cyberjaya, Biz Avenue 2 (CBA)","G-G-52 Biz Avenue 2 Neocyber Blok G Biz Avenue 2, Neocyber Lingkaran, Cyberjaya",Dengkil,2.9156778,101.6501479,1.4,20,,Convenience,Conv - KK Mart,Tier 1,4.26
ChIJdfMTXNlGzDERrsOA-DZ2mjM,CAFé by 7-Eleven Bandar Baru Selayang (190),"69, Jalan 2/16, Baru Selayang",Batu Caves,3.2564233,101.6561394,1.5,16,,Hyper,Hyper - Other regional chain,Tier 1,4.25
ChIJGzMaRlq1zTERQRhbR8uy5KQ,Kedai aceh kampung aman,"Jalan SK 6/1, Kampung Baru Seri Kembangan",Seri Kembangan,3.0218405,101.6994204,3.0,3,019-700 8927,Super/Groceries,Super - Generic kedai,Tier 1,4.16
ChIJj4kDCADbzTERHGKSD6j87kQ,KK Super Mart Mantin (2) (MTN2),"No.4-G, Jalan Tasik Senangin 15/2, Bandar Tasik Senangin",Mantin,2.881122,101.9155151,3.0,3,,Convenience,Conv - KK Mart,Tier 1,4.16
