store_id,place_id,store_name,banner,format,reckitt_target,address,city,region,lat,lng,category,rating,review_count,phone,opening_hours,website,google_types,vicinity,price_level,business_status,annual_sales_usd,lines_per_store,covered,source,poi_count
ChIJRQ2MlYWf4jARBK4Z_2AVcaE,ChIJRQ2MlYWf4jARBK4Z_2AVcaE,อรรัมภาเภสัช- Onrampa Pharmacy 纪念品：烤榴莲、虎斑,Independent,Pharmacy (independent),TARGET,"2041, 2 Soi Ramkhamhaeng 29, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7560983,100.6140123,pharmacy,5,1,,Monday: 8:30 AM – 9:30 PM | Tuesday: Closed | Wednesday: 8:30 AM – 9:30 PM | Thursday: 8:30 AM – 9:30 PM | Friday: 8:30 AM – 9:30 PM | Saturday: 8:30 AM – 9:30 PM | Sunday: 8:30 AM – 9:30 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2041, 2 Soi Ramkhamhaeng 29, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJaXoOgRie4jARKdh6qoER_4Y,ChIJaXoOgRie4jARKdh6qoER_4Y,Max Pharmacy,Independent,Pharmacy (independent),TARGET,"QJ36+MHW, Soi Ramkhamhaeng 21, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.754244,100.61145,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ36+MHW, Soi Ramkhamhaeng 21, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJCwr2yxie4jARUs9_pDzu2yc,ChIJCwr2yxie4jARUs9_pDzu2yc,D Care,Independent (no name keyword),Pharmacy (independent),TARGET,"2005/20 ซอย รามคำแหง 29, Ramkhamhaeng Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7560197,100.6133367,pharmacy,0,0,081 866 9321,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2005/20 ซอย รามคำแหง 29, Ramkhamhaeng Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJizXyfhie4jARvuhuV-oWvfs,ChIJizXyfhie4jARvuhuV-oWvfs,St Pharmacy,Independent,Pharmacy (independent),TARGET,"1937, 16 Soi Ramkhamhaeng 19/1, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7540542,100.6109671,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1937, 16 Soi Ramkhamhaeng 19/1, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJjUsEfRie4jARmCKFcy9-wyE,ChIJjUsEfRie4jARmCKFcy9-wyE,Chomphuthawip Pharmacy,Independent,Pharmacy (independent),TARGET,"1937/3, Soi Ramkhamhaeng 21, Ramkhamhaeng Road, Hua Mak, Khet Bang Kapi, Bangkok",10240,Nonthaburi,13.754611,100.611066,pharmacy,0,0,02 718 6095,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","1937/3, Soi Ramkhamhaeng 21, Ramkhamhaeng Road, Hua Mak, Khet Bang Kapi, Bangkok, 10240",0,Active,0,0,FALSE,scraped,0
ChIJdxpz2x6e4jARo8r6B9Josf0,ChIJdxpz2x6e4jARo8r6B9Josf0,Mor Ya,Independent (no name keyword),Pharmacy (independent),TARGET,"QJ48+W34, Ramkhamhaeng Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7572506,100.6151989,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ48+W34, Ramkhamhaeng Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJBZbp3B6e4jARd3ttczMNeHs,ChIJBZbp3B6e4jARd3ttczMNeHs,Sukharin Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,"QJ48+W3P, Soi Mu Ban Vikorn, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.757343,100.615196,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ48+W3P, Soi Mu Ban Vikorn, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJkc7G3B6e4jARfpVbDad3VoQ,ChIJkc7G3B6e4jARfpVbDad3VoQ,Surin Pharmacy,Independent,Pharmacy (independent),TARGET,QJ48+W3V,Bang Kapi,Nonthaburi,13.7573746,100.6151832,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ48+W3V, Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJKQDg4Rie4jAR2M-cQJKwbAM,ChIJKQDg4Rie4jAR2M-cQJKwbAM,Kritsada Pharmacy,Independent,Pharmacy (independent),TARGET,"24 Soi Ramkhamhaeng 29, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.756848,100.612353,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","24 Soi Ramkhamhaeng 29, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJfbbdYQCf4jARrbQveSquZ3g,ChIJfbbdYQCf4jARrbQveSquZ3g,eXta Plus Pharmacy,eXta,Pharmacy (chain),EXCLUDE,"2097/4 Ramkhamhaeng Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7576164,100.6151901,pharmacy,3,2,091 808 1631,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: Closed | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","2097/4 Ramkhamhaeng Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJfb-0i99hHTER-8lGQyfOqCE,ChIJfb-0i99hHTER-8lGQyfOqCE,Phesat Pharmacy,Independent,Pharmacy (independent),TARGET,"11, Soi Ramkhamhaeng 24 Yak 12 (Phun Sapsin), Ramkhamhaeng Road, Hua Mak, Khet Bang Kapi, Bangkok",10240,Nonthaburi,13.7519866,100.6198359,pharmacy,0,0,02 318 6924,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","11, Soi Ramkhamhaeng 24 Yak 12 (Phun Sapsin), Ramkhamhaeng Road, Hua Mak, Khet Bang Kapi, Bangkok, 10240",0,Active,0,0,FALSE,scraped,0
ChIJZVjX8t9hHTERrrEBJ7v9nVI,ChIJZVjX8t9hHTERrrEBJ7v9nVI,Kor. Kai Pharmacy,Independent,Pharmacy (independent),TARGET,QJ2C+W34,Bang Kapi,Nonthaburi,13.7522663,100.6202018,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ2C+W34, Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJ5_7sjN9hHTERXxnrWFVA3L8,ChIJ5_7sjN9hHTERXxnrWFVA3L8,JP Pharma,Independent (no name keyword),Pharmacy (independent),TARGET,"13 Soi Phun Sap Sin, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7520732,100.6202399,pharmacy,0,0,,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","13 Soi Phun Sap Sin, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJp-la7d9hHTERTQ4UUcg_Olo,ChIJp-la7d9hHTERTQ4UUcg_Olo,Uncle B Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,QJ2C+W52,Bang Kapi,Nonthaburi,13.7522655,100.6203969,pharmacy,0,0,,,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","QJ2C+W52, Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJGUbAPSOe4jARtckeci5cwgE,ChIJGUbAPSOe4jARtckeci5cwgE,Ya Nung Pharmacy,Independent,Pharmacy (independent),TARGET,"4, 1 Soi Ramkhamhaeng 8, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7503545,100.6092969,pharmacy,5,4,,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: Closed,,"['pharmacy', 'health', 'store', 'point_of_interest', 'establishment']","4, 1 Soi Ramkhamhaeng 8, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJHdk7599hHTERqKDSZqdu4W8,ChIJHdk7599hHTERqKDSZqdu4W8,24 Pharmacy,Independent,Pharmacy (independent),TARGET,"QJ3C+476, Soi Ramkhamhaeng 24, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.752781,100.620646,pharmacy,0,0,02 718 7179,Monday: 1:00 PM – 12:00 AM | Tuesday: 1:00 PM – 12:00 AM | Wednesday: 1:00 PM – 12:00 AM | Thursday: 1:00 PM – 12:00 AM | Friday: 1:00 PM – 12:00 AM | Saturday: 1:00 PM – 12:00 AM | Sunday: 1:00 PM – 12:00 AM,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","QJ3C+476, Soi Ramkhamhaeng 24, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJc6TKTwBhHTER22mDYafKI6g,ChIJc6TKTwBhHTER22mDYafKI6g,ร้านยา Pharrmacy De bangkok สาขา4 หลังราม,ร้านยา (Independent),Pharmacy (independent),TARGET,"111 Hua Mak Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7532639,100.6208764,pharmacy,4.3,6,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","111 Hua Mak Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJZXq-koFhHTERuFP1YlhWgL0,ChIJZXq-koFhHTERuFP1YlhWgL0,"Pharmacy De Bangkok,Branch 4",Independent,Pharmacy (independent),TARGET,"เลขที่ 310 (ห้อง A3, A4, Soi Ramkhamhaeng 24, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7532661,100.6208782,pharmacy,4.3,6,063 192 7837,Monday: 7:30 AM – 11:30 PM | Tuesday: 7:30 AM – 11:30 PM | Wednesday: 7:30 AM – 11:30 PM | Thursday: 7:30 AM – 11:30 PM | Friday: 7:30 AM – 11:30 PM | Saturday: 7:30 AM – 11:30 PM | Sunday: 7:30 AM – 11:30 PM,https://www.pharmacydebangkok.com/,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","เลขที่ 310 (ห้อง A3 ,A4, Soi Ramkhamhaeng 24, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJp_ipl2JhHTERA_YtHXpPotg,ChIJp_ipl2JhHTERA_YtHXpPotg,CS Pharm,Independent (no name keyword),Pharmacy (independent),TARGET,Soi Ramkhamhaeng 24,Lane 16,Nonthaburi,13.7530222,100.6210953,pharmacy,3.7,3,083 754 8588,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","Soi Ramkhamhaeng 24, Lane 16",0,Active,0,0,FALSE,scraped,0
ChIJYbqw4N9hHTERlgfDVV6ckS8,ChIJYbqw4N9hHTERlgfDVV6ckS8,Suan Pharmacy,Independent,Pharmacy (independent),TARGET,"10240 Soi Ramkhamhaeng 24, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7532259,100.6212548,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","10240 Soi Ramkhamhaeng 24, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJY8CUTR-e4jARz_L9bPa7va8,ChIJY8CUTR-e4jARz_L9bPa7va8,Bangkok Drugstore,Independent,Pharmacy (independent),TARGET,"324, 24 Soi Ramkhamhaeng 24 Yaek 18, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7532408,100.6212905,pharmacy,4.6,64,02 538 2229 ext. 83,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://mobile.bangkokdrugstore.co.th/home,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","324, 24 Soi Ramkhamhaeng 24 Yaek 18, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJJ0TYRN9hHTERFF_-5Rwfsb8,ChIJJ0TYRN9hHTERFF_-5Rwfsb8,Hong Ya Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,"40, Soi Ruenrom, Ramkhamhaeng 24 Road, Hua Mak, Khet Bang Kapi, Bangkok",10240,Nonthaburi,13.748827,100.62041,pharmacy,0,0,02 369 2297,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","40, Soi Ruenrom, Ramkhamhaeng 24 Road, Hua Mak, Khet Bang Kapi, Bangkok, 10240",0,Active,0,0,FALSE,scraped,0
ChIJGSHYKRye4jARvoonAJN6cL4,ChIJGSHYKRye4jARvoonAJN6cL4,Ram Drug Store,Independent (no name keyword),Pharmacy (independent),TARGET,"2115, 21 Soi Thawi Phanit, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.759467,100.6163718,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","2115, 21 Soi Thawi Phanit, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJm224bSWf4jAR8nMYHtjNKFI,ChIJm224bSWf4jAR8nMYHtjNKFI,"Pharmacy De Bangkok,Branch6",Independent,Pharmacy (independent),TARGET,"คุณหญิงเจือ, เลขที่ 16 Soi Ramkhamhaeng 43/1, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7593602,100.6168565,pharmacy,4.4,9,063 078 7860,Monday: 7:30 AM – 11:30 PM | Tuesday: 7:30 AM – 11:30 PM | Wednesday: 7:30 AM – 11:30 PM | Thursday: 7:30 AM – 11:30 PM | Friday: 10:30 AM – 11:30 PM | Saturday: 10:30 AM – 9:30 PM | Sunday: 7:30 AM – 11:30 PM,https://www.facebook.com/PharmacyDeBangkok/,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","คุณหญิงเจือ, เลขที่ 16 Soi Ramkhamhaeng 43/1, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJ02bg-t-f4jARGQ88ea0_TOo,ChIJ02bg-t-f4jARGQ88ea0_TOo,ร้านขายยา TA Pharmacy - Foodland Huamark (ทีเอ ฟาร์มาซี สาขาฟู้ดแลนด์ หัวหมาก),Independent,Pharmacy (independent),TARGET,"foodland huamark, 17 Ramkhamhaeng Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7501988,100.6077767,pharmacy,5,4,099 701 5888,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","foodland huamark, 17 Ramkhamhaeng Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJ-_rqZ3VkHTERaiSp689f8hI,ChIJ-_rqZ3VkHTERaiSp689f8hI,วัตสัน รามคำแหง ซอย 53 : Watsons Ramkhamhaeng Soi 53 : Click&Collect,Watsons,Pharmacy (chain),EXCLUDE,"2251/3-4, อาคารพาณิชย์, Ramkhamhaeng Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7599462,100.6199632,pharmacy,4.1,33,092 254 7300,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,http://www.watsons.co.th/,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","2251/3-4, อาคารพาณิชย์, Ramkhamhaeng Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJHeUG2hue4jAR0LUvRoeBKrI,ChIJHeUG2hue4jAR0LUvRoeBKrI,Thep Lila Pharmacy,Independent,Pharmacy (independent),TARGET,"131, Soi Ramkhamhaeng 39 (Thep Lila 1), Wang Thonglang, Khet Wang Thonglang, Bangkok",10310,Nonthaburi,13.7602417,100.6117709,pharmacy,0,0,02 718 8862,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","131, Soi Ramkhamhaeng 39 (Thep Lila 1), Wang Thonglang, Khet Wang Thonglang, Bangkok, 10310",0,Active,0,0,FALSE,scraped,0
ChIJMcP-guBhHTERJioa0CeiuDU,ChIJMcP-guBhHTERJioa0CeiuDU,Ban Ya Phesat,Independent (no name keyword),Pharmacy (independent),TARGET,QJ3F+F6C,Bang Kapi,Nonthaburi,13.7536898,100.6230123,pharmacy,0,0,,,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","QJ3F+F6C, Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJCyjbGE1hHTERRK52qwlc_Qs,ChIJCyjbGE1hHTERRK52qwlc_Qs,ไทยฟาร์มาซี Thai Pharmacy 泰国药店,Independent,Pharmacy (independent),TARGET,"440 Soi Ramkhamhaeng 24, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7539011,100.6233846,pharmacy,3.8,6,064 731 9347,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","440 Soi Ramkhamhaeng 24, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJW7sXZQCf4jARYA3NE5Q-XOM,ChIJW7sXZQCf4jARYA3NE5Q-XOM,eXta Plus Pharmacy,eXta,Pharmacy (chain),EXCLUDE,"25, 7 Rama IX Road, Khwaeng Hua Mak",Khet Bang Kapi,Nonthaburi,13.7451641,100.6100777,pharmacy,5,2,084 508 8700,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: Closed | Sunday: Closed,,"['pharmacy', 'store', 'point_of_interest', 'health', 'establishment']","25, 7 Rama IX Road, Khwaeng Hua Mak, Khet Bang Kapi",0,Active,0,0,FALSE,scraped,0
ChIJz92L0GiZ4jARAQZUtNhnQx0,ChIJz92L0GiZ4jARAQZUtNhnQx0,"GPO Pharmacy, Thevet Branch",Independent,Pharmacy (independent),TARGET,"226 Thanon Samsen, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7678183,100.5021448,pharmacy,4.1,14,02 282 0729,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 4:00 PM | Sunday: 8:00 AM – 4:00 PM,,"['pharmacy', 'drugstore', 'health', 'point_of_interest', 'store', 'establishment']","226 Thanon Samsen, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJo5ZIQGaZ4jAR4e749vsGtuo,ChIJo5ZIQGaZ4jAR4e749vsGtuo,Thewarat Pharmacy,Independent,Pharmacy (independent),TARGET,"172, 18 Soi Si Ayutthaya 17, Khwaeng Wachira Phayaban",Khet Dusit,Nonthaburi,13.7717819,100.5031668,pharmacy,4.5,4,02 281 1783,Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 6:00 PM | Sunday: 7:00 AM – 6:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","172, 18 Soi Si Ayutthaya 17, Khwaeng Wachira Phayaban, Khet Dusit",0,Active,0,0,FALSE,scraped,0
ChIJPzHDJ2mZ4jARVzXEwFAsFzU,ChIJPzHDJ2mZ4jARVzXEwFAsFzU,ร้าน เทเวศร์ฟาร์มาซี (Theves pharmacy),Independent,Pharmacy (independent),TARGET,"318 Thanon Samsen, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7692595,100.5035095,pharmacy,4.7,13,02 282 2451,Monday: 9:00 AM – 8:30 PM | Tuesday: 9:00 AM – 8:30 PM | Wednesday: 9:00 AM – 8:30 PM | Thursday: 9:00 AM – 8:30 PM | Friday: 9:00 AM – 8:30 PM | Saturday: 9:00 AM – 8:30 PM | Sunday: 9:00 AM – 8:30 PM,,"['drugstore', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","318 Thanon Samsen, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJ94TPi2iZ4jAR76Pw6adoTXo,ChIJ94TPi2iZ4jAR76Pw6adoTXo,MP Saha Pharmacy,Independent,Pharmacy (independent),TARGET,"98 Krung Kasem Road, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7691333,100.5040297,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","98 Krung Kasem Road, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJNxvwlmiZ4jARvEOo05olq3U,ChIJNxvwlmiZ4jARvEOo05olq3U,Thewet Medical,Independent (no name keyword),Pharmacy (independent),TARGET,"152 Krung Kasem Road, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.768262,100.504708,pharmacy,0,0,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","152 Krung Kasem Road, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJ_U5fKmmZ4jARwNV3WgwYdTs,ChIJ_U5fKmmZ4jARwNV3WgwYdTs,Ban Ya Pharmacy บ้านยาเภสัช,เภสัช (Independent),Pharmacy (independent),TARGET,"212/1 Thanon Samsen, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7672211,100.5016702,pharmacy,4.4,7,098 425 3595,Monday: 8:00 AM – 8:00 PM | Tuesday: 8:00 AM – 8:00 PM | Wednesday: 8:00 AM – 8:00 PM | Thursday: 8:00 AM – 8:00 PM | Friday: 8:00 AM – 8:00 PM | Saturday: 9:30 AM – 8:00 PM | Sunday: 9:30 AM – 8:00 PM,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","212/1 Thanon Samsen, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJuyGtymmZ4jARRV6EPkXkkaY,ChIJuyGtymmZ4jARRV6EPkXkkaY,J. Jaroen Pharmacy,Independent,Pharmacy (independent),TARGET,"240 Krung Kasem Road, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7669994,100.5058261,pharmacy,4.3,120,02 628 7788,Monday: 7:30 AM – 8:30 PM | Tuesday: 7:30 AM – 8:30 PM | Wednesday: 7:30 AM – 8:30 PM | Thursday: 7:30 AM – 8:30 PM | Friday: 7:30 AM – 8:30 PM | Saturday: 7:30 AM – 8:30 PM | Sunday: Closed,https://m.facebook.com/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%A2%E0%B8%B2-%E0%B8%88%E0%B9%80%E0%B8%88%E0%B8%A3%E0%B8%B4%E0%B8%8D%E0%B9%80%E0%B8%A0%E0%B8%AA%E0%B8%B1%E0%B8%8A-1756187627930424/about,"['drugstore', 'pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","240 Krung Kasem Road, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJaZ0JxW6Z4jARhXUDwU9c9oQ,ChIJaZ0JxW6Z4jARhXUDwU9c9oQ,Bang Kunporm Phrmcy,Independent (no name keyword),Pharmacy (independent),TARGET,"259, 61 Thanon Samsen, Khwaeng Wat Sam Phraya",Khet Phra Nakhon,Nonthaburi,13.766491,100.500675,pharmacy,5,1,02 282 0675,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","259, 61 Thanon Samsen, Khwaeng Wat Sam Phraya, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJmwp-om6Z4jARyd4JcsgAXl0,ChIJmwp-om6Z4jARyd4JcsgAXl0,มิตรภาพเภสัช (Permanently Close),เภสัช (Independent),Pharmacy (independent),TARGET,"150 Thanon Samsen, Khwaeng Ban Phan Thom",Khet Phra Nakhon,Nonthaburi,13.7650038,100.5001252,pharmacy,5,4,,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","150 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJP3Lvo26Z4jARSRG1a_XD2G8,ChIJP3Lvo26Z4jARSRG1a_XD2G8,Muai Phesatchakon Pharmacy,Independent,Pharmacy (independent),TARGET,"46 Thanon Samsen, Khwaeng Ban Phan Thom",Khet Phra Nakhon,Nonthaburi,13.7645666,100.5008861,pharmacy,0,0,02 282 7762,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","46 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJ2cemmG6Z4jARRAEvFAPSTEI,ChIJ2cemmG6Z4jARRAEvFAPSTEI,CHUMCHONYA PHARMACY,Independent,Pharmacy (independent),TARGET,"144 Thanon Samsen, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.7649621,100.5000691,pharmacy,2.4,17,,Monday: 8:30 AM – 5:30 PM | Tuesday: 8:30 AM – 5:30 PM | Wednesday: 8:30 AM – 5:30 PM | Thursday: 8:30 AM – 5:30 PM | Friday: 8:30 AM – 5:30 PM | Saturday: 9:00 AM – 5:30 PM | Sunday: 9:00 AM – 4:30 PM,https://web.facebook.com/pharmacy.english.speaking,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","144 Thanon Samsen, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
ChIJdXCBzmuZ4jARw_Y8FDzr7f8,ChIJdXCBzmuZ4jARw_Y8FDzr7f8,Community Pharmacy,Independent,Pharmacy (independent),TARGET,"408 ถนน วิสุทธิกษัตริย์, Khwaeng Bang Khun Phrom",Khet Phra Nakhon,Nonthaburi,13.763217,100.5037533,pharmacy,4.6,11,02 629 2120,,,"['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","408 ถนน วิสุทธิกษัตริย์, Khwaeng Bang Khun Phrom, Khet Phra Nakhon",0,Active,0,0,FALSE,scraped,0
